0.2946464623	value
0.2946464623	70
0.2946464623	later
0.2941833619	so
0.2937997757	00
0.2930655805	like
0.2930295229	cannot
0.2930295229	43
0.2930295229	36
0.2930295229	few
0.2930295229	34
0.2930295229	much
0.2930295229	whom
0.2930295229	35
0.2930295229	63
0.2929202480	since
0.2924269912	per
0.2923772811	000
0.2916529006	following
0.2915498186	around
0.2915498186	51
0.2915498186	250
0.2915498186	still
0.2915498186	03
0.2915498186	39
0.2915498186	32
0.2915498186	49
0.2915498186	especially
0.2915498186	hundred
0.2915498186	course
0.2914166136	relatively
0.2911772797	almost
0.2911772797	out
0.2906036889	e
0.2897643271	they
0.2890853107	would
0.2887884162	05
0.2887059369	whose
0.2887059369	45
0.2887059369	nor
0.2881471552	99
0.2881471552	contain
0.2877936440	full
0.2877813109	corresponding
0.2877813109	24
0.2877813109	useful
0.2875665404	might
0.2872686830	fifth
0.2872686830	often
0.2872686830	75
0.2869419136	throughout
0.2869419136	made
0.2860109848	contains
0.2860109848	particular
0.2860109848	probably
0.2860109848	mainly
0.2860109848	normally
0.2857643271	another
0.2849958374	its
0.2844013121	them
0.2843174767	provides
0.2843174767	indicated
0.2843174767	particularly
0.2842147916	however
0.2820553523	thus
0.2820553523	although
0.2817335665	27
0.2817335665	time
0.2817335665	up
0.2791114841	his
0.2787269753	having
0.2787269753	80
0.2786728138	21
0.2784368559	their
0.2781164813	we
0.2774849705	nine
0.2763018837	being
0.2763018837	29
0.2762530308	because
0.2758218211	some
0.2757962254	who
0.2752841562	several
0.2751979656	five
0.2751696975	therefore
0.2749414960	among
0.2740772935	various
0.2738704590	other
0.2736033728	was
0.2728276313	40
0.2726029528	our
0.2709983537	there
0.2705732852	when
0.2704273717	further
0.2703511010	after
0.2701006222	those
0.2692783458	60
0.2689461585	2
0.2686660976	seven
0.2684836453	both
0.2675586440	while
0.2672644010	about
0.2670395282	using
0.2665087247	second
0.2662783458	18
0.2662430159	each
0.2662116791	25
0.2661290839	within
0.2654736996	it
0.2652630284	also
0.2636565394	eight
0.2636451114	third
0.2636332090	four
0.2633573720	where
0.2631808467	were
0.2628475134	is
0.2628475134	that
0.2626677577	be
0.2626677577	have
0.2626677577	are
0.2626677577	which
0.2624769064	many
0.2622006222	through
0.2612705931	possible
0.2612050797	may
0.2609252535	over
0.2605460594	six
0.2600580016	has
0.2596677577	been
0.2594525672	had
0.2593653185	her
0.2592830194	28
0.2588453238	against
0.2572839287	13
0.2572435249	during
0.2570279267	can
0.2537709712	describe
0.2536467673	show
0.2527402092	could
0.2525558550	22
0.2515991431	changes
0.2513641668	into
0.2502807961	19
0.2485297917	containing
0.2480769807	16
0.2475321214	respectively
0.2472613619	either
0.2452821214	causes
0.2424657159	30
0.2398137137	should
0.2395509758	50
0.2382896407	now
0.2382896407	will
0.2375928142	without
0.2375753550	whereas
0.2371206760	any
0.2358513546	17
